blogid,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
eefar15,147.2,210,385,61.30491721883396,42.19206868139661,87.2989754299047,30.300354794009294,26.162415442955087,38.53089036818065,57.35392691212041,87.2989754299047,87.2989754299047,42.46804426864582,35.117474678586326,57.1592758249676,44.13599958585989,44.13599958585989,23.806439491823934,43.48841391931253,51.50214437774429,54.28866470895233,56.72956827110774,54.28866470895233,43.427971002044266,51.84776114679691,51.84776114679693,,51.84776114679693,56.72956827110774,33.35649987092248,34.34400155867261,32.34038754462808,40.07424441393154,34.877989085884316,52.441381856110446,40.457244263096236,26.33380459961408,32.14899667550624,34.73857739014058,48.85926652202018,29.221212231378804,32.82047966000015,33.93668204588266,38.15484205968676,44.82125344461232,42.25239808497747,55.026466289202176,55.026466289202176,33.43239297805543,31.289222305842884,31.28922230584289,32.101140159797225
jujuyeong,370.6,90,183,29.507285184818638,40.310159598323224,37.85856852420493,31.138218245475894,27.502270320260276,32.00526603468512,32.00526603468512,38.76943944407301,38.17910304354455,39.58558989611465,35.68840304529184,41.60526079498112,35.9152602634327,35.9152602634327,25.004521217913776,43.53119910464353,31.184686178800305,40.94306381320675,43.098235616886626,41.763353973767416,42.70485820645099,41.50202668245158,41.04964173892652,,41.63294351625656,43.97741592257095,32.32865445529383,34.112830896602894,32.68864391828583,36.53522484711908,35.93745018276519,42.67368804624682,42.47002964808006,35.718441137049936,34.90263476353084,34.018319750767596,32.781497088368816,29.61549459335354,32.850566285994454,34.21503848330884,38.22371226310687,35.9152602634327,42.33979130035847,34.249102720161964,33.00582941922358,36.12418238733217,37.473109603602225,34.12716773424609,34.82612259125401
jihye_726,785.2,150,1000,13.151732399569976,39.452258081616726,36.29226891044087,31.853238731617978,21.39820373597395,26.23266689386024,28.25069781802992,37.59160719459743,36.904615323686244,38.838750901835105,35.56833644227568,42.57860164987263,13.667586297189636,13.667586297189636,23.567213569551832,31.125325606542305,30.851414065220464,40.4395191013446,41.95492051072861,41.44329404380837,41.267227593535665,41.131226978144596,40.38335639864346,,40.70496652703068,42.82877442737303,22.73072392586184,28.50371360584931,32.25133080332954,40.82383557040788,35.30333030121947,31.44791727832669,41.8804036133934,32.90314734525566,32.09799319033998,34.68440408158602,34.3084964982363,26.67615805371874,32.92724315542571,30.59734723398609,36.35506582240257,29.798352775640385,39.03031728647648,35.60325065570315,34.3084964982363,39.226171035813465,37.185920774957395,34.19272135274725,31.12532560654231
ybr9304,417.2,150,214,31.32280044764757,40.19579700869485,37.70966744002371,31.770610692703922,26.104017697548535,27.860035143298404,28.774722055429958,39.654327328098304,38.29014901252999,39.4021034932899,35.87573354521425,41.766896814093286,29.743229177124775,30.09768420123305,24.448073717738524,42.67846109836794,28.17460969795476,41.71779973082725,43.398873152949264,42.07505016062354,42.62707012132191,42.61187225546743,41.90942891526924,,42.294801014616766,43.7894715990288,31.558307869203304,34.11386835565896,32.34357504767143,36.04452092399774,35.02874422804825,37.42655668056174,41.0981682602466,34.97136484784317,33.30635410126894,33.47642468010804,32.14011360769665,28.198620770971704,28.17460969795476,28.17460969795476,33.47642468010803,28.801277984310573,42.43951546263391,32.932124127486986,31.58774059648837,34.76924351745454,36.77216118868021,32.29593472927977,28.174609697954757
angelmisern,3039.0,390,4614,32.024957103625574,41.13545612964935,41.13545612964938,31.38973492666876,12.21509102264318,8.360281115736607,28.23403808540337,41.13545612964938,41.13545612964938,41.13545612964938,36.15843927809468,41.48138109613994,29.22626194440727,12.665205062171568,24.62722821225854,42.623298768452045,10.982973412598712,40.40100971660678,42.405204895448485,41.55879231935348,41.93447150444351,41.660424397502176,40.2604420413231,,40.95769556212894,43.44666194656442,33.147415236072284,34.49805204233923,33.03452052613797,43.54107250790369,35.16248687068917,36.6224628252587,42.06852478266314,22.589931731879773,15.562261063854894,13.04971696687531,32.24332138244229,27.570115914018267,32.89045032612079,16.47446011889807,39.149150900625926,6.8913615779462924,41.69238462893402,34.045613560013784,32.11248709798322,34.997829666252414,37.68333142856217,43.5410725079037,34.40268650131075
honeyobaby,1179.6,0,225,31.602247451290935,39.41687714307588,37.99399834503369,31.636874546339527,25.84742547850772,27.546533517271513,28.64056261071803,39.44481872253884,38.41208288840198,39.5192842233718,35.42967568716457,41.30421456057519,29.449767688980785,29.91764217877932,23.908031438580423,42.89240923373707,34.106789905394336,41.104693709865536,43.12807818109955,41.44796639267616,42.7296893534451,41.75330639789601,41.12299923579622,,41.1992522239064,43.03149046120085,32.80384114052002,33.81136013598535,31.817287754213076,34.35630766115742,34.573580933915046,36.45314702005053,41.28272160129606,33.6435361549457,33.64353615494569,40.52490506837743,32.40935702806957,28.373089510666517,34.106789905394336,34.106789905394336,40.52490506837742,28.31525496173642,41.469454303082486,32.8508034719271,32.53126460304588,35.90347004514061,36.89576401671574,28.31525496173642,33.875163030170015
nadaumii,1366.2,330,1006,31.220760856712452,40.00188469289634,37.91014777602105,32.48726790741295,22.5188053380584,27.916486394628176,28.833195438656514,38.83081978662687,38.20517905183742,38.92021730692486,27.78537162177985,41.872533045995866,17.948049023621895,17.948049023621895,23.975075618866608,38.046687014781824,26.264874115329416,34.46824816629411,34.46824816629411,34.46824816629411,34.46824816629411,42.21587916370845,41.86013644950272,,34.4682481662941,34.46824816629411,32.73358190392444,27.785371621779845,33.698696193221295,33.578493897263016,24.739202708235585,30.461248457687933,41.847855360042544,29.39743070162012,29.49056499132142,27.64438094819574,32.724405631498655,15.282952524975862,26.264874115329416,33.68245282232978,31.207320686262097,25.63132566848684,38.04668701478182,34.17912399833373,32.842141290047515,36.004255745847274,25.88040391701601,36.19335637965808,28.253147497071367
chg2643,263.2,180,398,31.0439012650438,39.62542074332008,37.77849230384042,31.379832378612726,21.62147205665507,27.9331443158552,28.51669674900904,39.00823810067089,37.834114933943205,38.75218443018656,35.18215079702296,41.736127560210186,31.68450220000505,31.68450220000505,26.843154069634565,41.92912592349914,34.475820165755806,40.81794655632603,42.655882822917334,41.67963247145122,41.753113092279584,41.352361697692885,41.025688781171816,,41.32122576023398,43.197040456060854,32.06813706980972,33.55557987649047,31.535845434631458,37.15842873826072,43.67323276216912,36.90408951654717,41.70653661811082,34.92046553407721,34.190073235482174,40.96337835507457,32.47578998894586,26.97968688757531,34.475820165755806,34.475820165755806,40.96337835507456,32.47578998894586,40.565034858823026,32.47578998894586,32.47578998894586,35.573401811755616,37.044282702454055,32.61144519877274,33.67328818720661
hwp1209,161.2,930,2190,22.083762318674054,39.68828506921381,37.10218322501017,30.97981663311599,17.159424501985356,24.33053762973158,24.33053762973158,38.235376095389675,37.38116721415724,39.14440083367174,36.048622958248686,35.74797943455857,28.12587855465552,28.12587855465552,23.833175634946503,42.78786305167529,35.360761475191964,40.40155009329539,42.09201347216617,41.38399073985957,41.662827971538135,41.11741408863215,40.44317764161425,,40.744279704681894,42.739003716944325,32.47255646500961,34.02552889566204,31.921890013735403,36.600271085646476,35.49739971167597,33.41852345394302,41.97832267126938,35.852606146921325,35.394541775536965,30.63741544094874,35.70714213191583,27.039766200440123,40.77686882288292,34.31884900397071,38.85175846850638,27.030343582020578,41.158888329021025,34.160470704052216,30.63741544094874,36.40267394641323,37.24230084854494,32.93300094888234,35.77915514656313
ahae5347,54.0,210,1951,31.454448738136037,39.75310982743399,37.84374614445469,31.264492732111965,26.822624413033253,27.827634443119443,28.911436641824903,39.12493848559957,38.201567957421055,38.99677281032277,35.65311859565065,41.46752877150828,29.96976934714411,30.271819758425824,24.52627124271716,43.11584358807737,30.9098254600165,40.74775380562231,42.427304442409856,41.679151415269104,42.22109926538437,41.36642615073103,40.59405089701292,,41.19395183106429,43.4448264396107,33.03643174491916,34.30380031875918,32.65786580978768,35.867538925862775,35.08889718248534,37.128953282838715,41.58126891328879,35.31713227096771,34.15529980684363,33.9926548880932,32.33613670922869,29.1561082939942,32.529464620663674,33.61566732354226,38.14938619678718,29.151245104306057,41.9938404617629,33.76788944054502,32.70280226272604,35.34559059262699,37.35691710799555,33.030948162510946,34.37133195554295
fus9172,0.8,30,126,31.454448738136037,39.75310982743399,37.84374614445469,31.264492732111965,26.822624413033253,27.827634443119443,28.911436641824903,39.12493848559957,38.201567957421055,38.99677281032277,35.65311859565065,41.46752877150828,29.96976934714411,30.271819758425824,24.52627124271716,43.11584358807737,30.9098254600165,40.74775380562231,42.427304442409856,41.679151415269104,42.22109926538437,41.36642615073103,40.59405089701292,,41.19395183106429,43.4448264396107,33.03643174491916,34.30380031875918,32.65786580978768,35.867538925862775,35.08889718248534,37.128953282838715,41.58126891328879,35.31713227096771,34.15529980684363,33.9926548880932,32.33613670922869,29.1561082939942,32.529464620663674,33.61566732354226,38.14938619678718,29.151245104306057,41.9938404617629,33.76788944054502,32.70280226272604,35.34559059262699,37.35691710799555,33.030948162510946,34.37133195554295
mooko4,111.6,30,614,31.548598153875847,40.00988216929818,37.88661188184482,32.03881793397424,28.364252306059825,26.717252231103416,28.163512314352513,38.66943650659506,37.92550719183435,38.58900376701757,36.44311932779359,41.45243687389687,30.03181561458768,30.082713258772298,24.829239596294038,43.59676864744619,30.426821720287858,40.310826943802994,42.582523678066565,41.159023209469105,41.66727774241249,41.21555937709087,40.57601308496977,,40.62875066965834,43.11904575200918,33.41541107895211,35.05368245189997,33.6572537580685,37.0190899659978,35.12775509996164,36.7389649888391,41.91730664130481,34.95538265893325,33.593173521884786,33.50250842004322,31.710597494542927,30.105303476634752,32.966201335183904,33.85604336000054,38.35495645690655,11.78035605133296,42.33837361702526,33.38654477154597,32.53054381028283,20.995723079311915,38.136990889163144,35.34106815399888,13.997148719541276
gleus9123,859.2,240,298,29.840383348461554,40.35911808617744,38.04388946113959,31.220822912128707,27.45125554141127,32.68193826826285,32.68193826826285,38.773986047048375,38.354440963211594,39.571672962299175,35.90365097860343,41.60093509752525,36.67459965950722,36.67459965950722,25.09310507053854,43.54429013608724,31.221160034158927,44.930336938432696,43.212643884938934,44.930336938432696,42.75356079126713,44.93033693843269,44.930336938432696,,44.930336938432696,43.605130768936,32.543786079959155,34.20942469374757,32.61723642246124,36.548850986752,35.85478583634605,43.575917691017125,42.16663824215364,35.57500836060638,34.74469718659891,34.077358402331726,32.73401381724162,29.51107675171705,32.83027235782272,34.20376224320892,38.26569648471403,36.67459965950722,42.326061470401086,34.30086283639474,33.18447803369867,36.08515062887239,37.449851471549756,33.96123094733165,34.7574622455119
hwiba0030,175.0,270,271,31.44096835899168,38.773784661230614,37.67102766144378,30.40048029323265,34.89586649761532,27.47397682446123,28.622658117941096,39.23032344557798,38.0024949939875,38.09259477666594,30.128737022145188,41.94370136377711,29.343648467615267,29.634609772787634,23.714901767825598,41.25547224042488,39.66299597308545,41.28448351170248,43.57274764881403,41.602524190112476,43.0361806982076,41.721981703596725,40.63494672243631,,41.43059334329982,43.83656992408011,31.127345147530452,30.128737022145184,30.128737022145184,35.02201725261937,35.33474676116168,37.35594848879324,41.20024389653313,35.17554141506862,34.18124105025937,33.656528847559905,34.44991843967588,47.12666161181316,32.348044219106306,39.66299597308545,37.93848039641348,29.572481625238876,41.25547224042487,35.248124233847996,47.12666161181317,35.716069384965465,36.62816040883235,32.573461340192935,34.26039624160659
kcr2021,11246.8,450,2279,28.305118671549486,40.45998706897461,37.34471698971639,31.506087905586217,27.876401104847336,30.24489424049125,30.24489424049125,38.04789448170701,37.746664773074876,39.62642955089322,36.381769732074616,45.81876881131203,29.464711324106897,29.651755990798826,24.00831206016828,43.282314943191786,32.68665441999938,42.57283099296847,43.23892895352531,42.57283099296847,42.57283099296847,42.50017897067668,42.57283099296846,,42.57283099296847,43.71765338596011,33.26327695230709,34.45318881140438,32.95027223863124,48.84402939253862,35.47070014915881,36.92036612473691,43.17812821515142,27.64697107365584,34.53075272027032,34.496840548318936,37.87333569253179,27.45242071488474,33.020466502872125,39.18550183241727,39.46271794981677,31.08000194084013,41.85854062210236,35.94554333078787,33.652800357354664,30.9599056756811,33.01520980332408,34.25522906407596,34.21499653295589
daisyssu,301.6,270,1809,27.648415604115502,40.283327178505566,37.31048219737727,31.83556426329984,23.5903954779612,30.145323119922374,30.145323119922374,38.33954683545155,37.747011524663634,39.28807228664293,35.402301147494924,44.755734016312886,17.25189551820002,17.25189551820002,23.895677466841313,47.254049704250825,34.47814695335033,40.3032497139671,42.085187076155314,41.441862507145295,41.32825742339864,41.100025971755464,40.245951355452476,,40.79704877408435,43.3468639439705,34.50947860865132,34.21549271525228,33.26265460312063,43.29008828512471,35.48018175338583,38.7210135394641,42.21152138629852,38.66865459170481,25.79655604372297,22.492501114267508,34.37855069372722,26.926047549756255,33.379845406853754,34.7458590707293,32.46344099405693,30.077943525363892,43.11817879918422,33.74303903870887,34.37855069372722,41.60290536509103,27.824807348047067,46.00741970120033,47.25404970425083
