,weekly view,2021 post num,5years post num,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
sufreesia,3502.2,90.0,1238.0,33.00877415996811,29.57403224853713,32.297051347294456,25.94172623694846,17.569048037768233,24.279539746567927,24.942902419977724,32.547466613902124,32.27680899192186,29.665666581201076,29.35090348617745,34.23706676146228,22.807235899229394,22.807235899229394,19.322321786245944,33.77369622591776,23.23960485003379,24.050217402936084,24.050217402936084,24.050217402936084,24.050217402936084,35.18621884431865,35.25623332831414,,24.050217402936077,24.050217402936084,31.79319867206413,25.09339268966474,25.009324204958098,30.45030473486301,31.43700083407295,32.46871579671557,32.8428470072251,29.059396732950155,27.64137462827833,27.612765170411727,26.445021970324106,19.420601259507183,23.23960485003379,27.18527606811531,27.61276517041172,22.54834487022844,31.760641066035156,26.445021970324106,26.445021970324106,29.53749803995751,23.257925961077305,22.784871900511394,28.205176257743304
hyewon_100588,305.6,30.0,1280.0,32.21588615523866,30.05633530876776,31.513458995033826,26.806383460766597,24.765951770133842,24.395687989234492,25.59599542573027,31.91713976719011,31.409868995828504,30.208379305212603,28.905414610904952,35.058556616230874,26.85352105178455,27.270641921749192,19.546973947266142,33.47327038729475,15.332226169999023,35.04503368881893,34.71210053775204,35.47846133295327,34.324460003554066,35.994723777962975,35.93433858668199,,35.055810629811354,35.051368328490604,31.53644182134395,25.754380665340992,25.143636443888482,31.875338962945996,28.1757743739281,31.947854653288143,34.397560327749176,28.922085944568327,29.048262483895645,18.217399284704648,30.825397293355618,21.881529833738966,15.332226169999023,15.332226169999023,18.217399284704644,26.158391580660393,33.22701642725477,31.33501635589072,31.54932291173551,29.674620518242087,32.778703466143845,28.63260644691717,15.332226169999021
kee5538,164.8,30.0,702.0,34.949418730102266,15.475950859056766,34.949418730102266,26.730947939080757,25.48010396801174,59.223767537344656,59.22376753734462,37.553303462079406,54.42288660114777,15.475950859056766,16.428828222127258,35.76803450434414,26.578351338072927,27.131097834527363,20.256426819272992,22.49609952659149,27.49851309341557,34.0726369709834,34.60845169457601,34.074066052085534,34.615486739785574,34.0396334688927,34.297268096568274,,34.385204389112495,34.9897421203792,24.17832076216466,16.428828222127255,16.428828222127255,29.16954560423371,28.064854640326438,14.383089929171867,32.47935268221457,19.199672489755404,16.791381209463633,27.667800694067644,29.473024412898063,27.344417791331068,24.27020241326733,26.343705665782323,29.2267194197172,18.286834559134533,22.496099526591486,31.062741749593876,30.93022795864804,19.279694755762353,33.73703675595346,18.286834559134533,19.279694755762353
codms86,231.2,30.0,355.0,32.678774199884245,30.1293572432096,30.96368575043904,26.641603786166435,26.495989820444805,21.619517540215426,23.475127825594587,31.04105164654166,30.83784840787945,30.231343059298812,29.770852915219905,35.563075410491045,26.098667960233406,29.94085183823236,20.214835388474512,35.370107022485584,27.649457711071207,34.99813010712879,34.6707752064739,35.81035852553193,34.78213566269586,34.10632166771044,34.36413340590206,,34.87441563791189,36.16162558391271,31.18493731623523,25.980981879181545,25.94363187339126,34.01020467927511,21.721794470874457,28.903345085708096,36.28430943028265,32.60770842149996,32.60770842149996,28.6575548848325,31.520947667523483,21.96953554043758,25.21732913135028,28.454918941695954,30.57782151192187,23.761228511791828,32.97713892827241,33.47315383670452,32.624776020852565,32.60770842149996,35.090114958312164,38.74373085077761,32.60770842149996
rlatnals6426,717.0,90.0,1125.0,31.71312417418589,29.76593260318327,30.943603150457896,24.821954305289115,27.323111898558523,20.719532514668092,23.849130655751576,31.27057256223901,30.848025387413713,29.993180668249916,27.695244654676312,33.7948731353492,31.388553142866613,31.388553142866627,21.994553744139075,33.736389096468585,31.103339958917925,34.33488344667612,34.46614376077636,34.80560980412181,34.781909606452075,34.041042714458236,34.25833271607348,,34.4021831245777,35.10547663195676,33.772216380427075,25.745177020592585,25.309495088415428,32.76353425772939,22.77208757423656,26.41740395620181,35.70134360969112,31.375652908957374,31.375652908957374,31.681410778979046,29.89605027591285,23.470025870249533,31.103339958917925,31.103339958917925,36.95627476642897,24.58931718288284,32.18094127653559,30.981526106161148,31.478330073833696,29.486285467156115,34.607707834070226,27.48741368181285,31.239496433937646
mslink,1384.6,30.0,261.0,32.71286521585373,30.36460121306661,31.618084959997244,34.784342333798314,17.48704071779951,25.177124757368162,25.177124757368162,31.77092674088693,31.6231259022822,30.657531938496806,50.47042847773386,42.477195137676915,17.852093935563218,17.852093935563218,15.124318663836734,36.858389552274595,27.125107648348727,34.84796989763316,34.22423054368364,35.79617577248512,34.21073553597876,34.377704579926245,34.554151395564915,,34.81681901070753,35.39682059483734,37.4634483120952,26.732199928791502,27.026305920475078,27.080730203024626,24.606940289560114,32.63286420895847,35.42430497145327,27.712347455308326,26.798714864954015,28.60394519119499,34.00337665587987,19.38180978621421,24.731406677136707,26.974895935853198,29.551989057146955,26.4396511538918,36.858389552274595,34.00337665587987,34.00337665587987,26.798714864954015,32.596388125934844,26.242805981008313,28.674556192521187
ssbling,3228.6,60.0,1482.0,28.727678565663165,28.727678565663165,28.727678565663165,26.15682842834282,26.36888462080749,24.67769276826676,24.67769276826676,31.537982978488973,28.727678565663147,28.727678565663165,22.625676186759538,34.29939286764993,23.839005944843777,23.839005944843777,19.881454212743176,30.981483065739184,28.107197068261158,34.90259134765107,34.36918484479522,36.202445772990615,34.383442773176185,34.05137343132571,34.217712105531795,,34.8074205808691,36.27414097305723,26.305216111713435,22.625676186759534,25.377418584042672,35.20512044387205,27.54760053562009,32.903590357689005,31.842473374716302,27.813664050944244,27.892260440606325,28.324665731528583,34.202005667456454,17.017875479985836,21.928046705773152,27.449215031831557,26.05440188159886,26.253447308317817,30.981483065739177,31.225463819073735,34.12783323688402,30.541257508008083,35.557943183415254,29.61687101698967,29.949101185445368
whrnjs4225,145.6,30.0,643.0,32.39556951849053,30.176000998289954,30.56767377650307,25.304567685477558,26.215619893938655,30.356434636591995,30.356434636591995,30.555085809584973,30.477923723439154,30.477576128299646,28.819400523465696,34.50433692687311,34.06499572481403,34.06499572481403,21.413083842349746,35.35337844396171,27.652761612046053,34.96101073617914,34.780355916980064,35.86841560353659,35.069798923167916,34.10717922932911,34.167046039534405,,34.83784563395105,36.276473780644615,32.76561998703231,25.966117722290345,25.703387734174584,32.36161400679805,29.567981620520406,40.47524618212265,35.21159982211416,29.939019024157822,30.627638479303744,28.649431483269826,30.895015998543677,22.83369953655993,24.865926586364125,27.554676873039885,30.07424524860828,34.06499572481403,33.11628664543615,32.67425010856795,32.47036280323034,30.617214941622816,33.38329972433238,29.966326954142747,29.462645062068066
delphine0327,2670.4,30.0,401.0,43.33622351088484,30.223809038427305,33.995426394455656,27.31836263149165,20.268949200550356,25.040768792144842,26.034412777824933,33.89273488155176,34.185417071090505,30.53959895763432,20.268949200550356,33.360050599898166,25.949861812810013,26.397692286016593,19.21712054539434,28.350822966563562,27.526301364667223,35.5139359336733,34.89580857231985,36.70033457808484,34.9290770106202,35.20974758331363,35.34869848776455,,35.43206676095125,36.66638053684993,28.285016106393112,23.568766436084935,21.282562695860193,31.05314141080055,28.971792942615014,34.314412634278035,35.284809279388504,34.314412634278035,28.290217018891184,28.66688278238195,37.87675334123318,22.329210233492912,24.83852095092032,26.880361765995683,29.492772595536355,26.839948854934338,28.947244197957783,37.87675334123318,37.87675334123318,32.3008509280616,32.44960462308928,31.683652798350998,27.754401735169345
nadaumii,558.4,90.0,1245.0,34.84617935431542,34.897875343277114,34.897875343277136,28.02467373362833,16.207957957586387,16.723233412511423,15.99386676938522,34.897875343277136,34.897875343277136,34.897875343277136,29.303428638319126,24.22952046313668,25.869420179293954,14.485155405639038,19.584551202333646,26.316313972057905,15.79231781884915,24.141672665863286,24.141672665863286,24.141672665863286,24.141672665863286,35.770204959457296,35.99942071882009,,24.14167266586328,24.141672665863286,25.49211215545294,19.218718390512645,26.630506974763723,21.199947825102186,19.18152046064503,21.6762322976666,35.497599096236485,18.485030234625025,18.602462573959567,16.2084408349021,31.098824150106157,13.651176058064532,15.79231781884915,26.457349673587107,18.764069623488293,17.041620286082484,26.3163139720579,32.880613892218236,32.27633269899015,30.198894855562816,21.25178621569128,25.07101049388736,18.994062907540744
love3550,3835.6,30.0,195.0,36.31264878731783,29.591959364055068,34.064704718957195,23.80064689542681,37.06548180957166,24.49680854022567,25.808455896741496,34.24408625955561,34.68516267354147,29.771539087835873,26.672951188091158,36.406338505069606,25.717236912910828,26.10851012043333,20.665174629697592,33.78745928208117,37.06548180957166,33.9472855444559,35.28297760753627,34.36682878356147,35.245192762839835,33.90468246103858,33.95524002085871,,34.11123949130395,35.52115920946137,37.65627435492133,25.476637646377608,25.116421090331855,29.80516968032483,27.70770007662275,29.48595503078524,32.762385543645394,22.34756311496692,22.347563114966917,29.65503574144163,31.69088743059789,44.040354891592806,25.88353757921535,37.06548180957166,31.255516454418117,22.634835169988467,32.08111379496323,33.13473077078867,44.04035489159281,26.89419171509532,33.32368560389371,22.634835169988467,26.89419171509532
iamstar_,47.0,30.0,122.0,32.48879428778574,29.366997793801204,31.76575956262303,25.72627315434497,24.79789617230589,23.579869736715025,24.673026119014864,31.966721376031206,31.858483782690527,29.631602557406453,27.45670879472811,34.205482301168686,25.332652541847093,25.794700122332515,19.33465958212677,33.144117407861096,31.60811279318606,34.92321412456293,34.78731514355444,35.571442517860476,34.95369153047678,35.206898460024654,35.29047043037735,,34.906818960121946,35.474247535019806,33.6635079685128,25.48411956125165,25.077638624407182,30.103356297221257,28.169414727877204,30.68584672162299,33.94871586827358,13.61570192211048,13.615701922110478,26.602190937257344,26.602190937257344,23.526044000796013,27.497780382630086,30.140753883899926,32.39029312452324,11.459320733468397,32.17325410089635,33.74240296897314,26.602190937257344,13.615701922110478,31.804000659950518,11.459320733468397,13.615701922110478
dbqkffodyd,286.0,30.0,239.0,6.602460900969711,28.10007796423304,26.80080668086759,26.580561685439996,26.99760667929024,23.416399047656896,24.34653928671067,26.829300525538457,26.747980522268566,27.92511142804717,29.3125831983217,33.85707734780779,26.137475594149087,26.377675324343418,20.750359835294727,34.11348780963835,26.837065170645666,33.570565561453456,33.57056556145346,35.717599699266685,33.57056556145346,33.57056556145346,33.57056556145346,,33.57056556145346,35.882074615252975,29.155345325955743,26.111694569811778,25.37870421262292,33.49031819431174,27.595861625344913,32.492738427889186,34.33197563762484,32.492738427889186,32.492738427889186,27.664738575130723,32.15585585664414,22.599412633445954,24.202266918366455,27.098183871044142,30.029519939230255,27.120267162020205,32.87546816371034,34.627236939734274,33.368143805696064,32.492738427889186,34.9313989083756,38.60712614274991,32.492738427889186
sooyeon1202,889.8,90.0,1597.0,20.891393304164698,26.7063963077801,20.891393304164684,19.87108951427801,28.78723171242711,21.940803773727005,21.940803773727005,20.891393304164698,20.891393304164698,26.24138890809783,28.832007012837565,24.265749767420242,25.555755051483484,25.555755051483484,20.590514327895157,30.237230633999353,32.27812529434009,34.91271535320746,34.206270074460306,35.52911137879864,34.81059926849159,34.3126842219911,34.48638899579806,,34.76373943937354,35.09504032919613,36.89615341510193,25.066701024818244,22.502617828574117,33.2627096060008,28.99979644041883,30.36476168776814,36.20110000947163,22.706440306939328,30.317158847775328,30.187390727413025,26.874477666308387,19.754258921328127,28.338624892015634,39.45780452395956,33.4332386185907,25.553965087465368,21.055920825437692,26.582864848345302,32.67391826856383,22.767380284813036,34.06959229069202,21.63535881722824,39.41854044256102
pian_oka,71.0,30.0,383.0,33.73064916924073,28.94780516472278,31.943371100512785,26.869236614464995,14.749069053757463,25.377205982601357,26.154066832516026,32.13399298888112,32.033017516229606,28.582720278601904,29.356735236607555,35.35861958593235,21.613556637461464,21.613556637461464,18.311035065340505,33.93462421473771,27.457106058318665,35.91897342067255,35.38124840543941,36.39726211853792,35.26255501241568,36.077666992178244,36.14913061475468,,35.75549796730328,36.045546852327284,31.532480535131207,25.01928421195,24.782253312542743,31.944247331788045,29.79165914893337,32.9863766822576,36.31567286051138,29.137147878990692,29.746717285334963,28.419515000098492,30.415771383695002,18.40417081274177,24.84557840831063,27.052197109145542,29.55923000612244,26.545745842068087,32.214880143189035,32.32443848644871,32.286063788453866,29.78067610476195,32.66155106122916,29.16667573836936,28.71441854647046
flostars,177.6,60.0,1319.0,34.37663021910967,32.70706976032841,32.70706976032843,27.724887746807294,23.494249255675527,19.218424719209917,19.218424719209917,32.70706976032843,32.70706976032843,32.70706976032843,30.921747782641138,34.92602571408412,19.260071926371193,19.260071926371193,18.0104014795751,35.994926696330346,24.024925252175073,35.415702470678454,34.90945881597384,35.93012088190958,35.001503718640414,35.03766786115534,35.24299772275778,,35.35538562086925,35.928547779795586,30.186643513701714,25.970118157939304,26.208189979401865,30.242412058667984,29.302534788465216,20.50964943190153,28.410433206206527,20.43653238171642,22.02520023093328,29.331864751045607,23.053081161127867,19.838999107704268,25.20713372276828,26.97910543537599,20.824943500568715,21.69697611059791,33.364984947348326,29.65993368064688,28.999598100299835,29.482382838605325,27.678926939605745,24.031840306160653,29.934700408066192
coolmikki,342.8,60.0,753.0,32.28286850157649,29.701957530304004,30.123500702819868,22.85085808487673,34.01926726281781,25.235791812502466,25.235791812502466,30.0780930755466,29.998777490132273,29.456138398542883,21.036020408036702,33.7611297541493,28.318778225982868,28.318778225982868,24.081174307220593,28.80475724405184,43.18725656357061,35.09396442737974,35.08519094677402,35.628146992113116,35.29418255352007,34.77710459123648,34.97592030919802,,35.17548691777986,35.75159093862751,28.305281750870694,21.0360204080367,21.0360204080367,36.5073441923525,27.27653952377033,33.64772241666995,36.907260215590775,33.567791148020945,30.636868389680323,39.6891399683167,31.167340499306704,53.94295686013972,26.54493833291739,29.770917409525882,39.33137528945654,26.872834753096825,28.80475724405183,32.87114303092624,42.83015413118087,46.69291516990089,43.4148018370743,34.420846558642545,33.67682268205344
bang_0215,505.8,30.0,312.0,32.49952104015651,30.419008609141695,32.03668620217705,26.537092050977172,24.930008307424927,24.014161326078025,24.93147454932944,32.094113680792134,32.06689735953974,30.592502031904854,28.73666699284973,34.517104134553094,25.940410929257958,26.351918033115837,19.86248372607118,34.926658234113034,27.863908798628803,34.39888589177112,34.323084610456156,35.385581692058956,34.296252934337545,33.81013353538246,33.94648557007981,,34.351865108098835,35.395510869898615,35.08096492464991,25.692685657993326,25.80648385200211,30.547104676537295,28.724969402163104,31.54670676325182,35.20654636297782,28.613745192771916,19.41429281365607,28.772608395576647,20.49755748256322,23.476735976004857,24.835423485285634,27.566559475597465,29.287275674028386,18.418559830711892,32.52794936975295,20.49755748256322,20.49755748256322,19.414292813656065,31.969968337361067,18.418559830711892,28.130311458215147
lsogk70,39.0,30.0,165.0,31.987117184519743,30.10184187760731,30.10184187760733,25.246487251038968,26.03180636286255,18.85226780106359,24.819967786558397,30.10184187760733,30.10184187760733,30.10184187760733,27.84657433440645,34.65151277521582,28.559785763424923,28.559785763424937,22.08927703226133,34.304074763221266,26.538495750814292,37.68628484984266,37.68628484984266,37.68628484984266,37.68628484984266,37.648443588223095,37.947949642928485,,37.68628484984265,37.68628484984266,31.48151863440164,25.493316763845847,25.40796157026993,32.051672433382365,20.71984457346514,30.710365089600582,36.110399153637324,37.38408873284509,28.199796118486823,28.31444054079626,23.38863971938979,23.395714685135363,24.413039599253548,26.622791039960518,29.528076051692103,20.037471751656856,32.24890913466303,23.38863971938979,23.38863971938979,28.199796118486823,33.58747648482572,19.696285340752716,28.425762317859455
jechoi98,669.6,60.0,670.0,42.939198868084446,42.939198868084446,42.939198868084446,26.058527929622738,25.763544061598576,25.3864392603027,24.655040283883807,42.93919886808442,42.939198868084446,42.939198868084446,29.419021267588406,34.99748756329916,28.48782985298399,28.48782985298399,20.63340325185175,35.48003103353479,36.54286896872369,37.35924081421778,37.35924081421778,37.35924081421778,37.35924081421778,36.842400486349845,37.131238130025984,,37.35924081421777,37.35924081421778,34.737772901141874,26.23081504299142,25.928907429886404,32.25263754737226,28.834074431911027,33.848585680403595,35.234183990209075,29.199155138807505,29.72987511543504,30.755407134295265,30.755407134295265,22.78775939869118,27.10708026440294,36.54286896872369,32.17852478896628,28.48782985298399,33.34362850427442,31.886781170333904,30.755407134295265,29.84221998217809,33.868731660424416,28.93425642367416,29.78883512678307
rain8200,234.6,30.0,1009.0,32.75006671365855,30.03122578323154,30.673666075046018,26.255676527936245,23.636114188629357,25.853019853298534,25.853019853298534,30.662252378090397,30.629858406664614,30.207949590038023,27.971733745433013,37.00056120804624,28.003760920552573,28.003760920552573,19.99911180532097,29.218637453618665,30.744051911542797,52.51821702277701,36.85039493801154,52.51821702277701,37.37495008016883,52.518217022776994,52.51821702277701,,52.51821702277701,37.30388825055056,27.117807728242223,21.33827577721632,21.33827577721632,32.90878824210206,35.000503797137924,26.315679690211947,35.15528243358639,27.0499779106422,28.767610594645987,26.79786905931806,29.059477995197234,22.23978014165379,25.737013410708382,28.601102789310236,30.64521519021265,28.11561535990228,29.21863745361866,32.243980648237255,29.059477995197234,30.042793085332182,35.79697154208257,31.26768670442945,30.017384280108015
googys,284.0,30.0,282.0,31.12921144692341,28.64269339221223,30.029319933716376,34.14351395315057,26.74575845541958,23.69032751291504,25.26901930625055,30.50065108052082,29.985656415132258,28.776198647149837,49.54061693662106,35.217290827399985,35.889086956215074,35.88908695621509,22.706057810805564,36.17935121187977,24.494424106685745,33.41220717266063,33.86118158597996,33.42938152678237,33.77236842804449,33.753937991091895,33.84766754275122,,33.56560597542489,33.81977297993598,31.82220240217847,27.33495412731572,27.86659702684934,32.45715828652906,26.037180732940346,32.487643892446336,44.738245205756265,29.239369529078193,37.6528440324324,29.10371261503623,24.169504994005607,23.72956514652026,24.494424106685745,24.494424106685745,29.103712615036223,22.531906396396128,36.17935121187977,24.169504994005607,24.169504994005607,28.65430803514929,32.26829388981065,20.779269228124015,27.119508654128893
chloeagit,2159.4,150.0,2057.0,32.34460183468297,30.404321724917107,31.05531791694897,26.1310249643645,31.11186041296257,22.00814435235544,22.92507213250667,31.294077504774204,30.96126149670571,30.3873493009992,29.932696012101033,36.536770947684445,22.244804048858782,25.017385830069944,20.188525362170576,26.53224443287565,30.123711908299157,33.49745576814778,33.49745576814778,33.49745576814778,33.49745576814778,35.87275518151114,36.12899294808725,,33.49745576814777,33.49745576814778,32.358657135975,19.3764117028358,25.020690426526244,38.67227195959706,27.708650327868355,26.7760739201578,36.809757840996554,26.436016444747903,36.629444866661125,27.954561721816386,29.771323401362988,19.844207084622226,26.175913751552102,29.92290881935851,27.916492510774773,26.273709673315825,26.532244432875643,23.35702473879209,29.72766432790496,33.54211993167678,27.71729216358249,28.042904695314576,76.16409224335645
yaimn,328.6,60.0,880.0,33.54492495762896,29.167180400231498,31.481697604871286,26.75921408282958,26.111522190176824,24.571181483126928,25.630837555883602,31.56004610998235,31.30778241303519,28.902606067270597,29.542136380058555,34.51262587342001,27.038319158484104,27.370593335287854,21.446506017740738,35.276018711415006,21.928492497335988,34.145034376935264,33.959153499536676,35.43037135997393,33.63427028635455,33.158070808803316,33.269630253823344,,34.085657554857804,35.75085433331421,27.229638408859106,26.04874085562369,25.89831057334888,28.219521041313307,29.124597394801466,31.966301315134544,35.03001249640285,25.172036416624934,30.524456548535426,26.054931560903608,31.66155708551612,23.19646075290616,21.928492497335988,24.398469209692337,27.9545520334142,27.00424552691438,33.22010293377693,33.2453255624854,32.70388198548131,27.163470629931243,26.054931560903615,29.014678487447895,26.900483519992637
tinynova,1613.8,60.0,1572.0,27.59708173457527,31.24084247390941,27.59708173457527,27.781763657582246,25.329347730124915,17.9844429803798,19.88912015462032,33.02386690258005,23.953320995241132,31.24084247390941,29.252300451059728,30.25736127075726,16.803366811851717,21.479660700879148,19.69262117032055,38.06186361079891,20.84348493187825,34.26643866037353,36.29767576516506,37.11706042874759,34.266438660373524,34.26643866037353,34.26643866037353,,34.26643866037353,36.816987994135474,32.11850275302757,27.79645504042611,27.79645504042611,33.09048774169543,25.243124720682424,27.349344909773393,34.990706482027,22.352388628297263,26.489629004148195,21.717574119828328,21.660770903441552,17.143060399393843,23.53813357308194,17.871826329488123,21.23489391437821,21.049145985946193,38.0618636107989,23.27811182920434,21.660770903441552,23.81514353426838,34.388245252684314,34.159479515707,29.176424904146717
anue1123,313.8,30.0,536.0,30.413509960834972,28.912262768499524,30.488746302219518,24.267496008875582,26.922903767342167,23.91996978467922,25.539124013806557,30.966506503283096,30.484426482392735,28.910932101208182,26.699392712737353,34.289235513916026,36.23697794487593,36.236977944875946,22.800600517295113,32.85664080152755,27.088180020822566,32.25551804245041,33.0569597359731,32.60315482085217,33.43479476509148,32.699290231273,32.78591752731917,,32.411457844586145,33.23387564665846,32.91408305754424,25.442631752422397,24.909733593444308,30.05785516278289,26.28957223451783,30.497961475466,35.493713893946364,29.539274144996188,29.539274144996185,28.15708150738017,28.028830024269023,24.6752855372744,24.66207100645455,27.021468115290702,29.399947040650712,25.575287996551424,31.394576539329375,29.24931423492934,29.59599518022488,29.539274144996185,31.193725707702438,24.86100375858501,29.539274144996185
bsh9240,114.8,30.0,304.0,31.78936803127823,29.33054152724806,29.81851326759209,25.27732298827729,25.841889176292185,27.528431130035965,27.528431130035965,30.000640061141088,29.733055106248894,29.42374383800276,28.616526319235476,34.212706563359546,30.89150290479538,30.89150290479538,21.11737977236975,35.23859045456242,34.85785636250463,33.954392841953485,33.66432003637195,34.63194702158943,33.935551806764195,33.70397015601186,33.7286146178415,,33.99286806983913,34.78084026776828,32.94700455493101,26.019734303953825,25.776634668619284,32.362281411734116,29.24566081734069,36.70457484004795,35.68411150414778,29.892177069311117,30.314756471184435,29.33725770615262,29.33725770615262,22.30690023568592,26.05410687159037,29.41396294104807,31.175841722254887,30.89150290479538,32.775658504585536,30.344676719416512,29.33725770615262,34.857856362504634,33.54578045081976,28.390250653908502,29.737532253635315
mint_always,656.8,60.0,434.0,32.12500929885259,29.429688207146146,31.670138064576324,25.526625769498242,24.84400314912739,23.838048990828053,24.953271331265263,31.9058655432965,31.76768242043684,30.07209145428129,27.817416320522295,34.5291193268629,25.592824650578137,26.11637915155689,19.23543446509141,33.5475111185286,26.147269267550893,34.64968410675207,34.667433020330165,34.797166927564135,34.721325192027926,35.78100590258183,35.80813140996946,,34.69708572491121,34.57370772560974,33.746911806139906,25.625275788215774,25.264637793192918,31.027553626487215,27.95731482244242,31.234722779692657,35.33808952707562,28.279158727285292,24.15178131163525,31.067585304978046,29.646792294822337,22.82636225204737,26.147269267550893,26.147269267550893,31.06758530497804,20.326752885591755,32.30639661821697,30.276066154883267,31.839194003009478,29.08081202024942,32.315185223669154,20.326752885591755,25.14952528959307
lovmaria,1108.8,30.0,889.0,32.60907960356267,30.667857474225283,31.36870569083479,30.886266567861522,35.60368776244904,29.221348379332976,30.06585958328904,31.44698223468816,31.210875888075968,30.754387822179897,44.81450569910079,40.75259735390274,31.6620005256437,26.51818713352805,42.35556290790933,46.93840216483518,35.34935113567987,34.12902125748885,34.02388372670649,34.83439387305095,34.07541120246808,33.346902785082804,33.49189136930852,,34.05659302862648,35.43496753801351,30.228149608093435,34.27896223857272,26.96102469062259,43.87749321777869,28.11062134741195,34.17435464191169,36.573327645101344,37.58164396329336,37.832193889648714,31.467141232955946,29.560857220029337,25.175427760322222,35.34935113567986,35.34935113567986,30.140784051180624,32.39818131559685,39.83314486564514,32.1722415421496,29.750912196891154,38.01617975135758,29.750912196891154,43.35327588534601,37.39135331107209
lim8419,306.2,90.0,1736.0,32.34737315741082,29.910062364814525,30.916867720971744,26.254071945318877,26.823922191166787,25.068070592268526,25.72937574565868,31.10067370257261,30.88635334318705,30.090862505354465,29.88900532641234,34.161007056462864,26.589990605971767,30.05147280795104,20.59319449881535,34.53649042862389,28.70179273582943,34.978755148211405,34.522121940625645,35.82867890780896,34.638614149011424,34.32908636072996,34.488536759167,,34.905481642116435,35.93233738884792,29.24232381345323,25.47632570683526,25.336436723475074,38.43200277062715,33.50468332932484,31.162143789222014,36.82687981277458,35.82587892956201,35.173887861678416,29.10139563012692,35.68892827130293,20.697938034840636,27.366876528252714,38.49012301159915,32.51669466407454,29.584779015240418,32.242239899088275,35.688928271302935,33.01000501282805,30.25261809474986,33.65670682831608,32.980271354774345,32.68940099387926
kwonsh0637,1845.4,150.0,2201.0,22.37140212630578,22.37140212630578,22.37140212630578,17.51699132926013,19.84323333383024,25.5620708090946,25.5620708090946,28.02508655683424,22.371402126305767,26.407236023622115,25.41632236552245,21.391022770466368,21.26115533233301,21.26115533233301,19.22571247916007,18.561457451226275,29.458711240675427,34.3398296604537,33.689136280520074,35.18387193859833,33.76635980009808,33.66219623286428,33.8882482727595,,34.204551806792125,34.97625525463758,30.628889468729,29.45341992229761,21.875050626451994,32.63604768299868,17.071296326706793,29.59864268681009,36.51971220164052,31.080146083399573,34.70475285327825,32.00308114014402,28.889533750189432,16.62871054560483,29.458711240675427,34.14107793596991,35.272163512343646,28.29982332797549,29.446106834506217,28.889533750189432,32.02368830296908,30.278588020138724,34.73216581777025,27.487445790320375,28.79761753426771
odri1998,37.8,30.0,106.0,32.2158879399325,30.056335121122157,31.51346161517457,26.806408755073225,24.76595611718168,24.39569097799577,25.595998443143703,31.917142466079856,31.409871617105274,30.208379105051804,28.90543218121873,35.05855985270276,26.853524826106256,27.270642681177712,19.54698693757684,33.473276301339766,23.57056837594006,35.04505225542129,34.7121310149301,35.47848225481631,34.324469341531504,35.994737424429225,35.934352412254235,,35.055825426392865,35.05140753181654,31.536441817684615,25.754380320282124,25.143636436616255,31.875357051559668,28.175789658043634,31.94786020010142,34.39757544970042,28.922091949109944,29.048269019514347,28.006008436800915,30.825398619687544,21.881533443098355,23.57056837594006,23.57056837594006,28.006008436800908,26.158393964494707,33.22703272621366,31.335020333934082,31.549323543932065,29.67464428543078,32.77870656609049,28.63261484569211,23.570568375940056
syol07,265.2,30.0,1294.0,33.47316167682249,28.746634673092863,32.09814556458266,25.376423024729036,19.352682867780523,34.59268218238599,34.59268218238599,32.39284463959709,32.14174723838772,28.58514609837626,26.377770324232756,35.62365414045802,38.81877383691078,38.81877383691078,18.602939587090894,32.47903295648037,33.754130452975325,28.96784638945534,28.96784638945534,28.96784638945534,28.96784638945534,30.91184367928442,30.715388709271746,,28.96784638945533,28.96784638945534,30.264383307466748,24.827538421688775,24.370073651797146,22.994413669847606,28.46580103837051,46.12357624318132,31.879901018663013,19.35268286778052,28.164796371870082,28.408333933328503,30.804244288969663,22.520986731369373,24.06339057893247,25.390972874353025,29.043570587695893,36.009464240760806,31.231047694940685,33.200154644610826,30.804244288969663,33.75413045297533,22.994413669847603,28.09728415722922,26.772851300698765
