blogid,보석십자수,미니어처,펀치니들,3d펜,3d프린터,가죽공예,가방만들기,양모펠트,프랑스자수,스크래치북,LED조명,무드등,칼림바,오르골,발난로,우산,캡슐세제,전자저울,산소포화도측정기,소음측정기,거리측정기,온습도계,적외선온도계,높이측정기,타이머,유수분측정기,아두이노,라즈베리파이,마이크로비트,휴대용선풍기,스피커,디퓨저,기저귀,파우치,운동화,청소세제,로봇청소기,전동칫솔,수납박스,청소포,에어프라이어,거북목베개,컵홀더,공기청정기,진공청소기,자외선차단제,섬유유연제,가습기,마우스패드
ryoonari241,,,,,,28.26470646936165,28.26470646936165,,,,,,31.71772695207471,31.71772695207471,,,32.57266997995924,,,,,,,,,,,,,33.266095904914216,,37.68627529248219,,,,38.70209897861608,33.266095904914216,,32.57266997995924,32.57266997995924,38.70209897861607,32.49191142849446,,33.266095904914216,33.266095904914216,,,,
semin331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hshapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yunimoneta1,,,,,24.41245672805475,25.147703369921423,,,,,30.871736931933818,,0.0,19.048451577973967,,33.741473111174066,30.54919468290376,39.61736870006203,,,39.61736870006202,39.61736870006203,39.61736870006203,,39.61736870006203,,24.641287928592064,37.102185935275564,,0.0,27.638929740589667,,39.651292424533295,37.586815807067055,34.45565423860221,,41.35286256192328,49.38102710571942,30.42856724944841,,36.15452531801022,36.07425889435956,50.80426042375335,36.29859113204992,35.17302204074843,,27.83099037450805,21.851904789020047,33.74147311117407
hyuggi0520,,,,,30.134189201070186,,,,,,,,,,,,,,,,,,,,,,,,,35.80475207644067,,,,30.134189201070182,40.478443438681026,,,,,,,34.06768661718075,,,,40.478443438681026,35.804752076440664,34.93621934681071,35.306316319875606
lhr0905,,,,,,14.516665821780174,29.03333164356035,,,,,,,32.580252923471285,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,16.290126461735642,,,,,,,
zasan77,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,,,
juliet8144,36.99224691268845,,36.99224691268845,,,40.25549486004133,40.25549486004131,36.99224691268845,36.99224691268845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3646446,,,,,31.234243676476254,31.425976842197578,31.425976842197578,,,,28.415975434392987,,35.26520092340295,35.26520092340295,,38.910176847324266,30.997990013494814,,,,,,,,,,,28.415975434392983,28.415975434392983,40.46041321001478,,41.90130245626343,,34.05251191855952,31.97607943804142,26.088696101715765,26.088696101715765,,,,,31.088540969783033,38.91017684732426,,26.088696101715765,31.97607943804142,40.46041321001477,33.68614711308894,33.01429567830047
mo365486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.300292352527975,,,,,,,39.300292352527975,,,,,39.300292352527975,,39.300292352527975,39.300292352527975,,,,
tnwlsna5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yubeen85,34.15871008037317,,,,34.47058160374311,,,,,,,,,,,,,,,,,,,,,,,,,40.957154015907854,,32.91590678109812,,33.69324419242062,35.91360169984064,,,,,,,32.74873602978767,,,,35.91360169984064,40.95715401590785,36.85294502284776,35.432595001141465
bang_0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.633940321665953,,0.0,,0.0,0.0,,25.633940321665953,,,,,17.328405949083983,,25.633940321665953,25.633940321665953,10.436661078502173,,13.175638762792994,
kannaflower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wjstjdals296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78387771240941,,,,,,,38.53287492115367,,,,45.7838777124094,,38.53287492115367,45.7838777124094
99soyoun,0.0,,,,13.348594597135852,,,,,,,,19.56127565096775,19.56127565096775,16.572339776177227,,,,,,,,,,,,,,,,26.96283941079339,,,,,,,16.656631966418484,,,,,,,,,,,
borami0616,,,,,38.24071087480329,,,,,,,,,,,,36.76271554764561,,,,,,,,,,,,,,,36.22651925360119,,35.94192040128401,36.084219827442595,,45.43673509724146,,35.28472022048793,36.76271554764561,41.92449483712261,33.77937961293962,,45.43673509724147,45.43673509724147,,,33.77937961293962,37.9457517047394
babynut813,,,,,30.648315508431025,27.840603325965432,,,,,,,41.15883904855138,41.1588390485514,,,23.953184351622504,,,,,,,,,,,,,33.194987606453765,30.59859852579413,,45.70842493574285,31.569546483699874,,39.05422109568874,16.61448052191959,,32.5822109490295,23.953184351622504,38.37264958254149,31.627053247910005,,34.82229310014773,23.214862066765154,,39.054221095688746,32.082054896212576,
masabae93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dooly-92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarang_mom119,,,,,18.55356766807325,0.0,0.0,,,,,,0.0,0.0,,,27.45030256027638,,,,,,,,,,,,,37.03332865396904,,0.0,,,0.0,62.51952172307422,29.97681065195201,,41.17545384041457,,35.32793695941209,9.992270217317337,,14.988405325976005,14.988405325976005,,62.519521723074234,22.04492332799304,
mygood0408,36.72676560765208,,,,49.789705375706866,39.24368431336949,39.24368431336949,,,,,59.45126752835965,,,,,49.304882948685666,,,,,,,,,,,,,59.15898533194642,,,,,48.02508446979319,58.582930450072396,,,49.304882948685666,49.304882948685666,59.15898533194643,41.77522160846097,,,,,,49.789058406303724,49.039890931395234
yellowwish,13.901641570383418,0.0,0.0,,28.247102416273897,28.72917345052007,30.99108412646322,,0.0,0.0,,45.00642506412457,31.878196118949322,33.475234398713454,,50.82957792562439,29.83087838237397,41.78487877757403,,41.78487877757403,,41.78487877757402,41.78487877757403,,41.78487877757403,,22.351704708076817,37.120675224441484,,42.02057756051001,37.96071659638447,32.92399298815177,,36.5100430163697,38.35048019998226,,35.065774675143835,,34.88106136011018,43.555235533031606,35.910903814240555,,50.82957792562438,39.45938438222289,39.12861356176121,,33.27668504187019,26.10268079858649,30.606332168270256
flhd1004,27.97439227746325,,,29.00385363599442,23.739596502808613,29.89150286532166,29.89150286532166,,,,42.08321394916172,35.418302258475535,20.21598404239917,20.21598404239917,,30.733234096362573,,35.76818682974482,37.150093390009,,34.0368111493837,35.59345226969636,36.22882234983288,,36.22882234983288,,,30.119481862258134,,32.44191576791841,27.865275301685344,,0.0,14.309755152705282,9.978359967273198,16.431468239994558,32.13966948824262,17.214123048083163,27.658282439060766,27.658282439060766,32.86293647998911,21.664112466399576,35.98801659358941,32.13966948824262,32.13966948824262,,,35.568174976316534,
peony1010,48.16448012351474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zuandyu,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,
minimam0926,39.654717391251225,44.693844351934274,44.6938443519343,31.204065051892727,28.48791576176288,16.134376572066977,18.350600253788777,44.6938443519343,44.6938443519343,,45.275616204072,0.0,42.16993615467586,27.784940043043665,,53.2149029489132,37.11571954774037,43.74373863819566,,43.74373863819566,,43.74373863819565,43.74373863819566,,43.74373863819566,,,38.86267032075724,,42.58561509301951,0.0,11.830429956793395,,17.920567913964042,0.0,41.66766209686476,,0.0,42.30605767909853,41.28665741885441,41.56668954839461,21.36342649369908,43.13976900773436,35.038373244569556,41.14680359330845,,41.7686346453349,42.58561509301952,
d_hye97,,,,,,0.0,0.0,,,,,,,0.0,,,,43.57112771268316,43.57112771268316,43.57112771268316,43.57112771268316,,,,43.57112771268315,43.57112771268316,,,,,,21.998862556352666,,43.99772511270533,37.3767825329345,,,,,,,8.628298819179166,,,,37.3767825329345,,25.8848964575375,37.3767825329345
iameunu,,0.0,15.972875362934914,,0.0,,0.0,15.972875362934914,15.972875362934914,0.0,,,0.0,0.0,,,13.508795150381356,43.2715371611146,,43.2715371611146,,43.271537161114594,43.2715371611146,,43.2715371611146,,,,,30.65140145849831,,0.0,37.609948112810336,29.841602127674708,31.521226996007666,32.10168078414077,17.008577143067107,,27.017590300762713,13.508795150381356,32.10168078414076,22.797222433514982,,41.54033693592626,34.017154286134215,,,28.585867723962856,
luna0723,44.853953120932175,,44.853953120932175,,,25.955241583978907,37.38297907657755,44.853953120932175,44.853953120932175,,,,29.12612117264173,29.12612117264173,,,,,,,,,,,,,,,,35.21357341004738,,34.60698877863854,,,,,35.21357341004738,,,,,32.16984729134455,,35.21357341004738,35.21357341004738,,,,
ozoo88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0
dodam1125,,,,,,23.130870457271882,23.130870457271882,,,,,,25.956704490203418,25.956704490203418,,,,,,,,,,,,,,,,,,30.636255313915928,,34.82792132160539,32.732088317760656,,,,,,,18.422922701746675,,,,21.821392211840436,,14.656031807518307,21.821392211840436
hjnam72,,,,,21.98503477468649,,,,,,,,,,,,31.674480782268724,,,,,,,,,,,,,26.1221137972951,,,,21.985034774686486,,37.63489118595034,,,31.674480782268724,,37.63489118595033,,,,,,26.122113797295093,26.1221137972951,26.829757778477603
iverson5113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit-hole_____,,,,,21.997757612915066,,,,,,,,,,,,28.46370678889688,,,,,,,,,,,,,26.137230781709157,,,,21.997757612915063,,33.81992320924169,,,28.46370678889688,,33.819923209241686,,,,,,26.13723078170915,26.137230781709157,25.23073220090597
kmmalwls,,,,,31.872372991020427,32.8000173138964,32.8000173138964,,,,,,31.461747256196738,31.461747256196738,22.12584207055254,,45.9229477381608,,,,,,,,,,,,,,35.998267874911846,43.30847184768041,,,43.30847184768041,,,22.238381139522147,,45.9229477381608,,37.39064167858584,,,54.564592643023396,44.21426010062356,,37.97417926383189,44.21426010062356
kjm2605_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
limsu0921,,,,,0.0,,,,,,,,,,,,28.792441332412526,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,29.296532566479858,23.86792949092684,,,29.225556575166987,0.0,,,,23.86792949092684,28.35932608965807,,0.0,9.741852191722328
ckwldms426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55473097088001,,,,,,,34.55473097088001,,,,,34.55473097088001,,34.55473097088001,34.55473097088001,,,,
hello_mjj,,,,,13.252144086056314,,,,,,,,19.419935300852664,19.419935300852664,16.45259603614792,,28.011566520325157,,,,,,,,,,,,,,26.76801892820232,,,,,33.28270051803317,,16.536279171647898,28.011566520325157,28.011566520325157,33.28270051803316,,,,,,,,28.011566520325154
tqw777,,,,,35.478510182759,,,,,,,,,,,,35.478510182759,35.358379444695466,,35.358379444695466,,35.35837944469546,35.358379444695466,,35.358379444695466,,,,,31.80618656921249,,30.700657163858263,,34.149955377078484,34.60550884246836,,31.80618656921249,,,35.478510182759,,31.11412007056465,37.59925359029871,36.9804690961653,36.9804690961653,34.60550884246836,,36.47781631027621,
0525shj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyewon_100588,,,,,,,,,,,,,,,,,26.73802907798822,,,,,,,,,,,,,,,,,,,31.769512554730706,,,26.73802907798822,26.73802907798822,31.7695125547307,,,,,,,,26.738029077988216
rhwuddl,,,,,0.0,,,,,,,,,,,,33.462929474187085,,,,,,,,,,,,,15.044936623869578,,,41.47523069282964,17.4533040500808,34.9066081001616,39.759884879601714,,,33.462929474187085,,39.75988487960171,,,,,,0.0,0.0,22.789845858116223
lovelnr1103,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
threeact,,,,,27.559669308602896,,,,,,24.137035897749403,,,,,33.05099758127328,16.34069675993483,,,,,,,,,,,24.1370358977494,24.1370358977494,30.72694592380725,,,,25.860578508189636,18.74965614283344,14.197978289396763,,38.83128179370331,16.869711982178845,,0.0,15.78018706726143,33.05099758127327,,33.61361918624842,,28.395956578793527,23.25356649553434,14.870078217007693
missj0322,,,,,16.91310920123177,,,,,,,,24.104663210936344,24.104663210936344,20.421503998497833,,37.03385670630819,39.22079654749972,34.41798583975185,39.22079654749972,,44.02360725524757,44.023607255247576,,44.023607255247576,34.41798583975185,,,,,33.225346588047394,,,,32.35587495513005,44.002778669641565,,20.52537426203952,37.03385670630819,,44.00277866964156,27.231526574530136,,,,,20.647214924889155,23.939370749709646,28.922317473183327
yomi2018,,,,,0.0,,,,,,,,,,,,30.71857075604906,46.78007245468223,46.78007245468223,46.78007245468223,46.78007245468223,,,,46.78007245468222,46.78007245468223,,,,43.22421749800988,,,,,32.43876408601877,36.499100829428535,43.22421749800988,,30.71857075604906,30.71857075604906,0.0,35.262752835717805,,43.22421749800988,43.22421749800988,,,13.65064408671287,
love28250,0.0,,0.0,0.0,11.471825586262906,,0.0,0.0,0.0,,0.0,0.0,13.543990958092152,23.217813208030105,,0.0,7.913647331514339,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,46.18957092548102,37.33748858717296,0.0,0.0,31.687007904315852,13.379836643527266,9.40281415353941,,23.065701518732975,0.0,10.551529775352451,37.61125661415763,15.778395905177106,0.0,41.45107221042047,,0.0,,41.83829864321784,
in950614,,,,,36.83696873984531,,,,,,,,,,,,,,,,,,,,,,,,,43.76884090615968,,,,36.836968739845304,,,,,,,43.76884090615969,,,,,,,43.76884090615969,36.836968739845304
lovelk85,,,,,31.48750979662778,24.332766706526975,24.332766706526975,,,,35.510258996861445,,27.305433057397934,27.305433057397934,,48.62442468857948,,38.28961458907373,38.289614589073736,,38.289614589073736,38.289614589073736,38.289614589073736,,38.289614589073736,,,35.51025899686144,35.51025899686144,33.47092394907286,,32.44368894203596,41.85726725503402,31.750599092278254,33.26690835612312,28.654156487081405,23.964053607601652,,,33.298981450298555,33.973146886999444,27.665351012020523,48.62442468857947,,,28.47353855919371,37.14986263646272,37.14986263646273,31.224276531856194
scclud03,29.24797494219583,,31.34050147041292,,30.043051602761008,,29.016436032802623,31.34050147041292,31.34050147041292,,,43.957745851043626,20.417592713018394,20.417592713018394,17.297812775058002,,34.17242495979537,,,,,,,,,,,,,,28.14316833416049,31.83176950317615,,,31.83176950317615,32.986784635168405,,17.385794951677912,32.96319560534109,,35.95969075524758,32.218301306593666,,43.14697455898815,34.86357244299723,,30.013878515089225,34.906619788623495,
hframe,,,,,,,,,,,,,,,,,39.7087763722448,,,,,,,,,,,,,,,,,,,33.41991525565014,33.41991525565014,,,,,,,,33.41991525565014,39.708776372244806,,,
holl_9,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,15.377940471692723,0.0,0.0,,0.0,,0.0,12.942465477974888,0.0,0.0,0.0,,0.0,12.942465477974888,
jki8569,,,,,,31.36486208189509,31.36486208189509,,,,,,35.19661994301608,35.19661994301608,,,39.957915185519916,,,,,,,,,,,,,,,41.81981610919345,,,43.53604747401511,33.62959681190095,33.62959681190095,,,39.957915185519916,,35.9188319073656,,,33.62959681190095,43.536047474015106,,36.64104387171511,43.536047474015106
zbxmdiddl,,,,,46.1663345139095,,,,,,,,,,,,47.57559275430512,,,,,,,,,,,,,56.64767855349244,,,,37.88116758144613,37.88116758144612,41.22689537715921,,54.85377922462409,,46.1663345139095,,44.26471590423524,,56.64767855349244,50.90945105175859,37.88116758144612,,31.881753254978037,
yulchunview,,,,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0
ranee_e,27.927576854177477,,,,,29.841479138428575,29.841479138428575,,,,,45.207624888988256,,,,,44.31552967903859,,,,,,,,,,,,,37.31202873672133,,,,39.36057779432288,39.36057779432287,37.29707590329845,37.30455232000989,,,,,34.50735717506804,,37.31202873672133,37.30455232000989,40.35032116907723,,33.95985565929928,
acmejh91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zozo7786,26.097594594250282,,,0.0,13.900939011535002,26.974221899913534,27.816531591447564,,,,0.0,42.24535028878724,31.302672305476996,33.63907147905608,26.660238955218915,0.0,14.195501314997278,47.69319263330815,47.69319263330815,47.69319263330815,47.69319263330815,,,,47.69319263330814,47.69319263330815,,,,0.0,43.37563381582808,33.33248661598198,,37.2609908684715,35.840860445728744,,10.139225652493916,,32.1542379878505,,38.20492768794891,25.226282446138253,0.0,37.144804618092174,19.893274953897684,,27.80665702463563,14.791613449583743,
kongs2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06586055858009,,39.06586055858009,39.06586055858009,,,,,,,,,,,39.06586055858009,,46.41715901561695,39.06586055858009
daldalgona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.411214388028544,,,33.64789010241772,28.318919354569342,28.318919354569342,,,,,,,,,,,28.318919354569342,,,28.318919354569342
agonge0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yeojin2595,28.76276715021931,31.13247165883986,31.13247165883986,,27.96464966202534,25.592301501664057,25.592301501664057,,31.13247165883984,31.13247165883986,,42.72363770774081,28.02924300535251,28.02924300535251,,45.24491817900095,32.947719524185004,,,,,,,,,,,33.04221639881916,33.04221639881916,,41.72067630250609,30.6437329792418,34.22497639982714,46.85951993452786,28.07398010014286,35.92969476962487,32.97903258485286,25.773470663580703,32.947719524185004,42.08536390738494,36.4392778212998,31.37520113068777,45.24491817900094,32.97903258485286,,,41.85617065923556,32.981741733779764,
giho0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrprince,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.251415001900607,,,29.292490948565696,24.653304749330466,24.653304749330466,,,,,,,,,,,24.653304749330466,,,24.653304749330466
jieun_0216,,,,,34.083770711051045,,,,,,34.08377071105104,,,,,46.67112515819138,34.08377071105103,,,,,,,,,,34.08377071105103,,,,,,,,,,,,,,,,,,,,,,46.67112515819139
dk1983,,,,,,,,,,,,,,,,,27.354204541297896,,,,,,,,,,,,,,,,,,,32.501638099977015,,,27.354204541297896,27.354204541297896,32.50163809997701,,,,,,,,27.354204541297893
jieun3103,31.79040916826681,,,,34.815118919683485,28.742586886044464,28.742586886044464,,,,,51.46056531329476,23.771687842858192,23.771687842858192,,65.85969767758154,48.09712273130933,,,,,,,,,,48.09712273130933,34.05487957143087,,50.70281353372103,29.158678769307837,31.354851869319045,,,32.54595562266939,,42.839333241899425,18.01313925019922,,,50.70281353372104,,46.63156433598639,42.839333241899425,42.839333241899425,32.54595562266938,,39.04715841414645,65.85969767758155
foodtime11111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gowjd1223,,,,,,,,,,,,,,,,,30.614156976999197,,,,,,,,,,,,,,,,,39.09985087010982,39.09985087010981,25.765652464416267,25.765652464416267,,,,,32.90742807932456,,,25.765652464416267,39.09985087010981,,32.90742807932456,39.09985087010981
eggstory2,,36.89040763748055,36.89040763748057,29.99662919111717,38.386646996093944,28.623926984505818,29.430401410827624,36.89040763748057,36.89040763748057,,43.52368412302439,39.241556358544464,36.983843672181536,38.951734863545724,,31.785204773213202,,,,,,,,,,,,,24.482072319201215,45.61013304755444,,33.62157386862819,,36.52581487043997,34.52484526857302,,,,,,,31.411290767207323,31.785204773213202,,,34.52484526857302,48.06445589920079,39.28481167441631,36.45574613233347
threecolor_cat,,,,,37.56102884826399,24.978507480772684,24.978507480772684,,,,51.73113852729798,,27.291108883491688,27.291108883491688,,70.83577874206424,42.83278406913954,,,,,,,,,,,51.73113852729797,51.73113852729797,,36.5989171550796,33.30467664103024,,40.23431446196711,40.23431446196711,33.86222146668746,,22.609439760174816,,42.83278406913954,,30.946141825286936,70.83577874206422,,50.89293108589078,40.23431446196711,,,
jjanguns25,,,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,39.13816669811368,,,,,,,,,,,0.0,0.0,19.02113631858003,,32.49680649286572,,0.0,25.915741543813283,42.29348664954419,38.04227263716006,,39.13816669811368,,46.50307151129852,21.889064693011136,0.0,38.04227263716006,38.04227263716006,,0.0,38.61195972419934,
9224gkb,,,,,35.26215556999558,,,,,,33.942403973064906,,,,,46.47755078000157,38.02859185114665,,,,,,,,,,,33.9424039730649,33.9424039730649,,,,,58.28608201506149,58.28608201506148,46.90361768378216,43.46578259847941,,39.47527653536705,38.02859185114665,46.90361768378215,49.055047762407526,46.477550780001565,,,,,49.055047762407526,48.88067927521426
valuedhj,,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,0.0,,31.42012558952739,,31.961091359725813,0.0,31.390800154774325,0.0,0.0,0.0,0.0,15.695400077387163,,31.390800154774325,31.390800154774325,,,0.0,
rosemary1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ji_hyun_17,,,,,51.46569807386003,,,,,,,,,,,,51.46569807386003,,,,,,,,,,,,,,,,,,,,66.11466855991723,56.186054229071296,,51.46569807386003,,,,66.11466855991725,61.15036139449428,,,,
dbwlgns20,29.573494432145736,,,,31.421248569952176,30.330429767348917,30.330429767348917,,,,,47.87194570892545,29.744811864338217,29.744811864338217,22.771668774917835,50.033057659386145,,49.93906927922799,49.93906927922801,,49.93906927922801,49.93906927922801,49.93906927922801,,49.93906927922801,,36.538979068003215,,,,37.049013994782925,33.231488832842736,,41.07505119677624,37.827316209425454,36.675795432740465,,22.88749272388402,,35.81314317701387,38.90420308363848,37.927205218223925,39.17540859865741,36.37602368736239,40.24289805659342,45.33152553166155,,39.48489242075525,50.03305765938616
rlatnals6426,,,,,,23.989746407445356,,,,,,,36.34268434680725,36.34268434680727,,,38.830604612176444,,,,,,,,,,,,,,26.36626119278173,30.586926669492822,,38.71451552716013,38.71451552716013,39.36037668079585,,,38.830604612176444,38.830604612176444,46.13763329885428,29.474690627759575,,,,,,,38.77256006966829
khyemin777,,,,,32.70317063274289,,,,,,32.70317063274289,,,,,44.78066064373446,,,,,,,,,,,,32.70317063274288,32.70317063274288,24.662924540755817,,,33.99484193455531,28.61092283307329,28.61092283307329,,,,,,,,44.78066064373445,,,28.61092283307329,,,28.61092283307329
misoo93,,39.83005920100747,19.91502960050375,,,21.398220597229713,21.398220597229713,19.91502960050375,19.91502960050375,39.8300592010075,,50.89973191204721,,31.4331304614931,24.1728761104543,0.0,13.216925321126121,54.25718127846665,54.25718127846665,54.25718127846665,54.25718127846665,,,,54.25718127846664,54.25718127846665,0.0,,,50.89036280598743,39.32874811075881,0.0,,35.146483698316224,35.14648369831622,,0.0,,30.32741530831505,,25.44518140299372,0.0,,0.0,14.16196596389392,,42.11500491341517,39.254227007354814,0.0
160cm__kg,28.197983914091346,,,,26.138255924883776,26.90187550060341,28.578959202097156,,,,,45.64534496029089,27.35169950784121,30.125476049509846,20.649706425379996,,25.562668156724985,,,,,,,,,,,,,,33.59662701508896,30.02332782446028,,35.6437030041205,,30.372975680771198,,20.754737399035044,25.562668156724985,25.562668156724985,42.351029942544294,29.775019553513843,,,,,,,30.603185580422743
wlsdud8607,,,,,,24.313830511448902,24.313830511448902,,,,,,27.2841834800974,27.2841834800974,,,,,,,,,,,,,,,,,,32.41844068193186,,,,,,,,,,27.2841834800974,,,,,,,
tw01554,31.87628332750744,,,30.848895515205108,28.29561260485056,33.79913676489686,33.79913676489686,,,,44.76028207681311,37.67139082310445,32.82130229770196,32.82130229770196,,44.63238223347312,45.60470448583976,36.757465741228664,42.33237922250169,,42.33237922250169,39.54492248186518,39.54492248186518,,39.54492248186518,,,32.59488339262136,28.886271030414367,,38.605545331542885,36.00714216190317,,40.757256302989006,38.382199232446084,38.45115669706517,,23.849059464893852,39.012156649830274,,38.52023521352353,33.462416599737,38.6603352325797,34.34315701208123,38.748323974579876,,38.38207818060681,29.140899319353306,
sdon1222,36.9103131322688,38.16485224611554,38.164852246115565,,39.38204202810701,31.483468309393565,31.483468309393565,38.164852246115565,38.164852246115565,38.164852246115565,,51.32571223267026,32.64038582783379,32.64038582783379,,54.14435553357923,39.222637539786014,,,,,,,,,,,39.54144651642799,39.54144651642799,41.790506297438284,,34.87393071006796,,42.200271539258566,38.53710112466326,,,46.60343782690057,,39.222637539786014,,37.20577807727982,54.144355533579215,41.790506297438284,44.19697206216943,41.07626429140103,,37.18084861479097,
popopo2013,25.450535309090313,,,,18.85003803696441,27.19468367963521,27.19468367963521,,,,,41.197926317950575,31.359359515661197,31.359359515661197,,41.036709211571264,13.446109843615906,,,,,,,,,,,29.968975094610148,,0.0,43.22506311618165,,38.7630647175919,31.70693600517279,36.86074525208781,23.769189468411373,,26.702824471937248,14.762967647037511,40.43711344138792,0.0,31.586634416644394,41.03670921157126,36.30327524377515,,,25.41906207143102,20.781841256810672,
okd_0504,22.508758846735553,,,,,24.05130459631355,24.05130459631355,,,,,36.43594043167789,,,,,,,,,,,,,,,,,,,,,,34.55625188535494,34.55625188535493,,,,,,,29.370644062700837,,,,36.6422007790168,,30.839007310011237,36.6422007790168
gorgeous0312,,,,,8.877549002525136,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,21.276235312578773,,,,,,,,,,0.0,,,,0.0,0.0,,,36.721907612963584,,42.1923999960254,0.0,28.31850992763578,,33.64740363073096,,,42.19239999602541,42.19239999602541,,0.0,15.45304530346673,21.680139180199784
hayate65,,,,,28.062118643123007,,,,,,28.062118643123007,,,,,38.42563848056185,,,,,,,,,,,,28.062118643123,28.062118643123,,,,,,,,,,,,,,38.425638480561844,,,,,,
friggy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
minsun1022,,,,,,28.67644532952593,28.67644532952593,,,,,,32.17976680224634,32.17976680224634,,,,34.274842815301845,,34.274842815301845,,34.27484281530184,34.274842815301845,,34.274842815301845,,,,,,,38.2352604393679,,,,,,,,,,32.17976680224634,,,,,,,
nnwjddnr,,,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,28.274067824091272,0.0,,,,28.274067824091272,0.0,28.274067824091272,28.274067824091272,,,,
sassyjimi,,,,,,,,,,,,,,,,,34.29440315380802,,,,,,,,,,,,,,,,,,,34.92349275102855,28.289603215040874,,,34.97574896942674,41.55738228701622,,,,28.289603215040874,33.61305733818931,,,34.97574896942674
seree11,31.120065182837585,31.120065182837585,31.120065182837585,,10.516679753340451,,,,31.120065182837564,31.120065182837585,,0.0,0.0,,0.0,,,32.7218271522871,0.0,32.7218271522871,,0.0,16.36091357614355,,16.36091357614355,,,,,25.74013465242815,0.0,,35.125969920840404,,24.86961170053774,,13.372751034333321,,0.0,,,13.372751034333321,,32.660497057091824,26.745502068666642,16.579741133691826,24.99135508330221,12.495677541651109,
ghdldlg,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,33.124733103631,0.0,,,0.0,0.0,0.0,27.87861713017058,,,,,,27.87861713017058,16.562366551815497
sujung00814,50.98823924361633,,50.98823924361633,,,,55.48613490925639,50.98823924361633,50.98823924361633,,,,,,,,,,,,,,,,,,,,,30.336581015866123,,,43.27509874319457,36.42142278874999,36.42142278874999,,29.277502159218535,,,,,29.277502159218535,,29.277502159218535,29.277502159218535,36.42142278874999,,,
